student,week,server_ts,event_type,question_id,level,isEscalation,msSinceCreated,visibleMs,visibleAtDelivery,msToReturn,reason,overlapRatio,editedLineDistance,msToResolution,msPresent,editsWhilePresent,fileName,msWithErrors,editsWhileErrors,diagnosticsSeen,diagnosticsAsked,exitCode,success,stage,triggerSurface,selectionLineCount,selectionCharCount,kind,code,retryAfterSeconds,from,to
S20,7,2030-04-16T07:12:52.157Z,explanation_visibility,174b183c-a634-4d20-b880-147f7cbf2605,,,,65652,1,,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:13:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,444419,13,2,2,,,,,,,,,,,
S09,7,2030-04-16T07:14:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,159657,8,2,0,,,,,,,,,,,
S22,7,2030-04-16T07:14:04.405Z,explanation_visibility,20d598a0-02a3-47d0-a08b-e22d310604f6,,,,86639,1,,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:15:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S02,7,2030-04-16T07:16:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S21,7,2030-04-16T07:16:48.780Z,level_reached,c5005071-d863-4486-b7c4-8a7bacbd86e5,2,1,40613,,,,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:16:50.148Z,diagnostic_resolved,c5005071-d863-4486-b7c4-8a7bacbd86e5,,,,,,,,,,41981,60879,2,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:17:31.014Z,explanation_visibility,c5005071-d863-4486-b7c4-8a7bacbd86e5,,,,17234,1,,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:17:31.151Z,returned_to_code,c5005071-d863-4486-b7c4-8a7bacbd86e5,2,,,,,42371,,,,,,,,,,,,,,,,,,,,,,
S01,7,2030-04-16T07:18:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,801586,20,4,0,,,,,,,,,,,
S02,7,2030-04-16T07:18:11.196Z,returned_to_code,a2f4e525-0c72-47f0-8b04-d31910da2aaf,1,,,,,31798,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:18:14.239Z,level_reached,915f6b14-46dd-49b6-a6d4-b8e37572b9db,2,1,30091,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:18:17.191Z,returned_to_code,915f6b14-46dd-49b6-a6d4-b8e37572b9db,2,,,,,2952,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:18:41.868Z,diagnostic_resolved,915f6b14-46dd-49b6-a6d4-b8e37572b9db,,,,,,,,,,57720,110509,6,,,,,,,,,,,,,,,,
S02,7,2030-04-16T07:18:59.556Z,explanation_visibility,a2f4e525-0c72-47f0-8b04-d31910da2aaf,,,,30139,1,,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:19:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S23,7,2030-04-16T07:19:31.986Z,level_reached,85bb45ce-311a-42d5-ab2e-e69c68d912b6,2,1,14185,,,,,,,,,,,,,,,,,,,,,,,,,
S02,7,2030-04-16T07:19:46.821Z,level_reached,9fc50491-466b-4dad-9bf8-c7b67b6f4977,2,1,12521,,,,,,,,,,,,,,,,,,,,,,,,,
S02,7,2030-04-16T07:19:51.489Z,returned_to_code,9fc50491-466b-4dad-9bf8-c7b67b6f4977,2,,,,,4668,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:19:56.524Z,level_reached,f773193d-957b-4b3a-86be-e6044b3dc47e,2,1,5341,,,,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:19:59.121Z,level_reached,85bb45ce-311a-42d5-ab2e-e69c68d912b6,3,1,41320,,,,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:20:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,434064,13,4,1,,,,,,,,,,,
S23,7,2030-04-16T07:20:01.165Z,diagnostic_resolved,85bb45ce-311a-42d5-ab2e-e69c68d912b6,,,,,,,,,,43364,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:20:13.680Z,explanation_visibility,915f6b14-46dd-49b6-a6d4-b8e37572b9db,,,,46282,1,,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:20:22.272Z,level_reached,f773193d-957b-4b3a-86be-e6044b3dc47e,3,1,31089,,,,,,,,,,,,,,,,,,,,,,,,,
S02,7,2030-04-16T07:20:47.088Z,diagnostic_resolved,a2f4e525-0c72-47f0-8b04-d31910da2aaf,,,,,,,,,,187690,212658,8,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:20:52.164Z,post_feedback_edit,f773193d-957b-4b3a-86be-e6044b3dc47e,,,,,,,,0.345,1,,,,,,,,,,,,,,,,,,,
S18,7,2030-04-16T07:21:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,614712,14,3,0,,,,,,,,,,,
S23,7,2030-04-16T07:21:05.434Z,returned_to_code,85bb45ce-311a-42d5-ab2e-e69c68d912b6,3,,,,,66313,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:21:06.288Z,returned_to_code,f773193d-957b-4b3a-86be-e6044b3dc47e,3,,,,,44016,,,,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:21:15.979Z,feedback_abandoned,20d598a0-02a3-47d0-a08b-e22d310604f6,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:21:24.651Z,level_reached,a8d58505-97bd-44d4-8d20-eef83723f247,2,1,10370,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:21:31.154Z,returned_to_code,a8d58505-97bd-44d4-8d20-eef83723f247,2,,,,,6503,,,,,,,,,,,,,,,,,,,,,,
S10,7,2030-04-16T07:21:34.836Z,explanation_visibility,7c121799-b796-4368-ac18-714caa46e81b,,,,7383,1,,,,,,,,,,,,,,,,,,,,,,,
S02,7,2030-04-16T07:21:51.026Z,explanation_visibility,9fc50491-466b-4dad-9bf8-c7b67b6f4977,,,,44975,1,,,,,,,,,,,,,,,,,,,,,,,
S18,7,2030-04-16T07:21:56.314Z,returned_to_code,18655407-22f1-4f51-af08-9d8947084bf3,1,,,,,5643,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:22:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,325635,14,5,1,,,,,,,,,,,
S02,7,2030-04-16T07:22:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_codelens,19,361,,,,,
S10,7,2030-04-16T07:22:20.925Z,returned_to_code,7c121799-b796-4368-ac18-714caa46e81b,1,,,,,62600,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:22:24.833Z,diagnostic_resolved,f773193d-957b-4b3a-86be-e6044b3dc47e,,,,,,,,,,153650,191348,5,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:22:32.445Z,explanation_visibility,85bb45ce-311a-42d5-ab2e-e69c68d912b6,,,,37645,1,,,,,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:23:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,430138,12,1,0,,,,,,,,,,,
S23,7,2030-04-16T07:23:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S05,7,2030-04-16T07:23:08.120Z,explanation_visibility,f773193d-957b-4b3a-86be-e6044b3dc47e,,,,143381,1,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:23:13.319Z,explanation_visibility,a8d58505-97bd-44d4-8d20-eef83723f247,,,,53593,0,,,,,,,,,,,,,,,,,,,,,,,
S07,7,2030-04-16T07:23:40.103Z,returned_to_code,a19318e0-c354-46f2-9730-01f3eea509ca,1,,,,,19803,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:24:00.000Z,explanation_reopened,80d715ef-25f8-4215-b790-45bd51ab7684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S18,7,2030-04-16T07:24:04.027Z,explanation_visibility,18655407-22f1-4f51-af08-9d8947084bf3,,,,4977,0,,,,,,,,,,,,,,,,,,,,,,,
S24,7,2030-04-16T07:25:00.000Z,explanation_reopened,3427fa66-31db-43e9-8d0e-45be4fbcd2a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:25:40.269Z,level_reached,478ab9e7-9457-409f-bff4-e1210e18fb01,2,1,12594,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:25:51.496Z,diagnostic_resolved,a8d58505-97bd-44d4-8d20-eef83723f247,,,,,,,,,,277215,345845,2,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:25:56.414Z,returned_to_code,478ab9e7-9457-409f-bff4-e1210e18fb01,2,,,,,16145,,,,,,,,,,,,,,,,,,,,,,
S19,7,2030-04-16T07:26:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,139597,13,2,1,,,,,,,,,,,
S07,7,2030-04-16T07:26:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_codelens,18,396,,,,,
S12,7,2030-04-16T07:26:55.366Z,explanation_visibility,478ab9e7-9457-409f-bff4-e1210e18fb01,,,,19242,1,,,,,,,,,,,,,,,,,,,,,,,
S09,7,2030-04-16T07:27:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,924111,19,4,0,,,,,,,,,,,
S16,7,2030-04-16T07:27:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,510850,8,1,0,,,,,,,,,,,
S17,7,2030-04-16T07:27:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
S12,7,2030-04-16T07:27:35.637Z,diagnostic_resolved,478ab9e7-9457-409f-bff4-e1210e18fb01,,,,,,,,,,127962,147796,3,,,,,,,,,,,,,,,,
S06,7,2030-04-16T07:28:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,907723,11,3,3,,,,,,,,,,,
S07,7,2030-04-16T07:28:15.291Z,diagnostic_resolved,a19318e0-c354-46f2-9730-01f3eea509ca,,,,,,,,,,294991,315937,6,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:28:20.205Z,level_reached,869c67f6-2282-4228-8ad9-c2303cff9547,2,1,30354,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:28:42.232Z,level_reached,869c67f6-2282-4228-8ad9-c2303cff9547,3,1,52381,,,,,,,,,,,,,,,,,,,,,,,,,
S20,7,2030-04-16T07:29:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,1175339,17,2,1,,,,,,,,,,,
S14,7,2030-04-16T07:29:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,288502,17,5,2,,,,,,,,,,,
S14,7,2030-04-16T07:29:03.970Z,post_feedback_edit,869c67f6-2282-4228-8ad9-c2303cff9547,,,,,,,,0.583,0,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:29:11.776Z,diagnostic_resolved,869c67f6-2282-4228-8ad9-c2303cff9547,,,,,,,,,,81925,92252,3,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:29:20.477Z,returned_to_code,869c67f6-2282-4228-8ad9-c2303cff9547,3,,,,,38245,,,,,,,,,,,,,,,,,,,,,,
S15,7,2030-04-16T07:29:26.034Z,level_reached,4c087162-e85e-4b1d-a671-67e9a4ee1e43,2,1,10748,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:30:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,free_text,selection_status_bar,7,210,,,,,
S06,7,2030-04-16T07:30:39.804Z,returned_to_code,276894ba-95f1-49f2-9c36-16ec7cdf6787,1,,,,,15229,,,,,,,,,,,,,,,,,,,,,,
S07,7,2030-04-16T07:30:40.975Z,returned_to_code,c5cde69f-1170-4661-b47c-f78242e3aa26,1,,,,,24430,,,,,,,,,,,,,,,,,,,,,,
S07,7,2030-04-16T07:30:54.498Z,explanation_visibility,c5cde69f-1170-4661-b47c-f78242e3aa26,,,,25463,1,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:30:56.855Z,explanation_visibility,869c67f6-2282-4228-8ad9-c2303cff9547,,,,64736,1,,,,,,,,,,,,,,,,,,,,,,,
S20,7,2030-04-16T07:31:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_codelens,20,700,,,,,
S15,7,2030-04-16T07:31:03.881Z,explanation_visibility,4c087162-e85e-4b1d-a671-67e9a4ee1e43,,,,23698,0,,,,,,,,,,,,,,,,,,,,,,,
S06,7,2030-04-16T07:31:30.528Z,diagnostic_resolved,276894ba-95f1-49f2-9c36-16ec7cdf6787,,,,,,,,,,65953,148334,5,,,,,,,,,,,,,,,,
S06,7,2030-04-16T07:32:45.972Z,explanation_visibility,276894ba-95f1-49f2-9c36-16ec7cdf6787,,,,35566,1,,,,,,,,,,,,,,,,,,,,,,,
S18,7,2030-04-16T07:33:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,186454,21,4,0,,,,,,,,,,,
S22,7,2030-04-16T07:33:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_keybinding,2,74,,,,,
S07,7,2030-04-16T07:33:42.307Z,level_reached,dede0073-437a-4775-9bfe-211b32548a29,2,1,22387,,,,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:34:46.213Z,returned_to_code,05b37adc-04f4-49a3-8edf-fb1e8f4ce130,1,,,,,3998,,,,,,,,,,,,,,,,,,,,,,
S07,7,2030-04-16T07:35:21.339Z,explanation_visibility,dede0073-437a-4775-9bfe-211b32548a29,,,,55964,1,,,,,,,,,,,,,,,,,,,,,,,
S10,7,2030-04-16T07:36:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_keybinding,6,150,,,,,
S07,7,2030-04-16T07:37:30.730Z,returned_to_code,dede0073-437a-4775-9bfe-211b32548a29,2,,,,,228423,,,,,,,,,,,,,,,,,,,,,,
S25,7,2030-04-16T07:37:48.275Z,returned_to_code,4e7117a1-e76b-4cb5-97c5-b38aadc3d235,1,,,,,34791,,,,,,,,,,,,,,,,,,,,,,
S08,7,2030-04-16T07:37:54.748Z,returned_to_code,b59550f5-7b9f-4100-bf96-cd1648f5eb3e,1,,,,,5895,,,,,,,,,,,,,,,,,,,,,,
S07,7,2030-04-16T07:38:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,543120,26,3,0,,,,,,,,,,,
S25,7,2030-04-16T07:38:06.726Z,diagnostic_resolved,4e7117a1-e76b-4cb5-97c5-b38aadc3d235,,,,,,,,,,53242,66670,8,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:38:20.454Z,explanation_visibility,05b37adc-04f4-49a3-8edf-fb1e8f4ce130,,,,23179,1,,,,,,,,,,,,,,,,,,,,,,,
S08,7,2030-04-16T07:38:37.941Z,explanation_visibility,b59550f5-7b9f-4100-bf96-cd1648f5eb3e,,,,13182,0,,,,,,,,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:39:00.143Z,diagnostic_resolved,05b37adc-04f4-49a3-8edf-fb1e8f4ce130,,,,,,,,,,257928,315808,1,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:39:20.454Z,explanation_visibility,9462e5fc-2e0b-4cb2-8997-e89aa4aea45e,,,,8599,1,,,,,,,,,,,,,,,,,,,,,,,
S15,7,2030-04-16T07:39:26.034Z,feedback_abandoned,4c087162-e85e-4b1d-a671-67e9a4ee1e43,2,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:39:28.932Z,level_reached,217f045f-1242-4a4f-927f-5858d034f028,2,1,12492,,,,,,,,,,,,,,,,,,,,,,,,,
S25,7,2030-04-16T07:39:29.733Z,explanation_visibility,4e7117a1-e76b-4cb5-97c5-b38aadc3d235,,,,37943,1,,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:39:47.909Z,level_reached,217f045f-1242-4a4f-927f-5858d034f028,3,1,31469,,,,,,,,,,,,,,,,,,,,,,,,,
S06,7,2030-04-16T07:40:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,413003,13,3,3,,,,,,,,,,,
S12,7,2030-04-16T07:40:09.568Z,post_feedback_edit,217f045f-1242-4a4f-927f-5858d034f028,,,,,,,,0.076,5,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:40:24.185Z,diagnostic_resolved,9462e5fc-2e0b-4cb2-8997-e89aa4aea45e,,,,,,,,,,160331,181376,1,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:40:55.234Z,explanation_visibility,34fee7d2-29b9-4cc0-9676-d4f65ddccf1e,,,,61254,1,,,,,,,,,,,,,,,,,,,,,,,
S09,7,2030-04-16T07:40:58.231Z,returned_to_code,cdafcf68-f38e-4010-9427-a59795b0a79c,1,,,,,4938,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:41:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,325067,16,2,1,,,,,,,,,,,
S05,7,2030-04-16T07:41:16.017Z,returned_to_code,1a4c2ebe-142a-44f8-95d8-d1cd1a0a0ca8,1,,,,,31676,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:41:28.946Z,diagnostic_resolved,34fee7d2-29b9-4cc0-9676-d4f65ddccf1e,,,,,,,,,,116554,196529,3,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:41:32.364Z,returned_to_code,a2a49120-ea53-4c2f-8214-22616d36ce65,1,,,,,22147,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:41:38.166Z,diagnostic_resolved,a2a49120-ea53-4c2f-8214-22616d36ce65,,,,,,,,,,27949,62274,3,,,,,,,,,,,,,,,,
S05,7,2030-04-16T07:41:51.938Z,explanation_visibility,1a4c2ebe-142a-44f8-95d8-d1cd1a0a0ca8,,,,18051,1,,,,,,,,,,,,,,,,,,,,,,,
S09,7,2030-04-16T07:41:58.826Z,explanation_visibility,cdafcf68-f38e-4010-9427-a59795b0a79c,,,,43161,1,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:42:14.386Z,level_reached,4be9f44c-9e41-4e1c-8d63-db843fe8c541,2,1,11697,,,,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:42:27.546Z,explanation_visibility,217f045f-1242-4a4f-927f-5858d034f028,,,,44528,0,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:42:28.068Z,level_reached,4be9f44c-9e41-4e1c-8d63-db843fe8c541,3,1,25379,,,,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:42:28.662Z,diagnostic_resolved,4be9f44c-9e41-4e1c-8d63-db843fe8c541,,,,,,,,,,25973,78930,5,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:42:49.316Z,post_feedback_edit,4be9f44c-9e41-4e1c-8d63-db843fe8c541,,,,,,,,0.388,0,,,,,,,,,,,,,,,,,,,
S10,7,2030-04-16T07:43:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,1147959,9,1,1,,,,,,,,,,,
S25,7,2030-04-16T07:43:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,251482,13,2,0,,,,,,,,,,,
S14,7,2030-04-16T07:43:06.867Z,returned_to_code,4be9f44c-9e41-4e1c-8d63-db843fe8c541,3,,,,,38799,,,,,,,,,,,,,,,,,,,,,,
S14,7,2030-04-16T07:43:37.220Z,explanation_visibility,4be9f44c-9e41-4e1c-8d63-db843fe8c541,,,,25302,1,,,,,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:44:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,243869,11,1,0,,,,,,,,,,,
S07,7,2030-04-16T07:45:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,1529047,8,1,0,,,,,,,,,,,
S07,7,2030-04-16T07:46:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,668305,15,2,1,,,,,,,,,,,
S17,7,2030-04-16T07:46:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_codelens,5,170,,,,,
S16,7,2030-04-16T07:46:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S23,7,2030-04-16T07:46:24.702Z,explanation_visibility,a2a49120-ea53-4c2f-8214-22616d36ce65,,,,37669,1,,,,,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:47:43.854Z,feedback_abandoned,9462e5fc-2e0b-4cb2-8997-e89aa4aea45e,1,,,,,,session_end,,,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:48:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,580538,15,4,1,,,,,,,,,,,
S15,7,2030-04-16T07:48:08.740Z,returned_to_code,c8b8a8f9-e1b8-44d6-8381-806e0852a3c7,1,,,,,5323,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:49:05.255Z,diagnostic_resolved,eefe5b51-394e-47fe-a8cf-5f39a6c2a751,,,,,,,,,,68724,91986,3,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:49:05.872Z,level_reached,eefe5b51-394e-47fe-a8cf-5f39a6c2a751,2,1,69341,,,,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:49:20.467Z,level_reached,eefe5b51-394e-47fe-a8cf-5f39a6c2a751,3,1,83936,,,,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:49:32.392Z,feedback_abandoned,34fee7d2-29b9-4cc0-9676-d4f65ddccf1e,1,,,,,,session_end,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:49:32.849Z,returned_to_code,eefe5b51-394e-47fe-a8cf-5f39a6c2a751,3,,,,,12382,,,,,,,,,,,,,,,,,,,,,,
S15,7,2030-04-16T07:49:39.037Z,explanation_visibility,c8b8a8f9-e1b8-44d6-8381-806e0852a3c7,,,,38417,1,,,,,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:49:39.442Z,returned_to_code,4347a767-6654-4d2f-9565-be2189ac9516,1,,,,,8311,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:49:47.909Z,feedback_abandoned,217f045f-1242-4a4f-927f-5858d034f028,3,,,,,,timeout,,,,,,,,,,,,,,,,,,,,,
S01,7,2030-04-16T07:50:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,1157624,8,1,1,,,,,,,,,,,
S22,7,2030-04-16T07:50:31.549Z,level_reached,be0cce3c-5314-4dfd-b2b5-6f1e929ee039,2,1,8194,,,,,,,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:50:51.848Z,returned_to_code,be0cce3c-5314-4dfd-b2b5-6f1e929ee039,2,,,,,20299,,,,,,,,,,,,,,,,,,,,,,
S15,7,2030-04-16T07:50:57.815Z,diagnostic_resolved,c8b8a8f9-e1b8-44d6-8381-806e0852a3c7,,,,,,,,,,174398,199608,3,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:51:13.436Z,diagnostic_resolved,be0cce3c-5314-4dfd-b2b5-6f1e929ee039,,,,,,,,,,50081,170324,3,,,,,,,,,,,,,,,,
S24,7,2030-04-16T07:51:17.615Z,level_reached,b2f24947-15a3-492f-85ce-3af20d87f6b6,2,1,36737,,,,,,,,,,,,,,,,,,,,,,,,,
S24,7,2030-04-16T07:51:23.431Z,diagnostic_resolved,b2f24947-15a3-492f-85ce-3af20d87f6b6,,,,,,,,,,42553,107056,4,,,,,,,,,,,,,,,,
S24,7,2030-04-16T07:51:54.035Z,level_reached,b2f24947-15a3-492f-85ce-3af20d87f6b6,3,1,73157,,,,,,,,,,,,,,,,,,,,,,,,,
S15,7,2030-04-16T07:52:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,337542,16,3,1,,,,,,,,,,,
S10,7,2030-04-16T07:52:00.000Z,question_picker_abandoned,,,,,,,,,,,,,,,,,,,,,preset,selection_status_bar,2,70,,,,,
S24,7,2030-04-16T07:52:10.502Z,post_feedback_edit,b2f24947-15a3-492f-85ce-3af20d87f6b6,,,,,,,,0.47,11,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:52:44.718Z,diagnostic_resolved,4347a767-6654-4d2f-9565-be2189ac9516,,,,,,,,,,193587,211996,5,,,,,,,,,,,,,,,,
S13,7,2030-04-16T07:53:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,592586,23,5,0,,,,,,,,,,,
S24,7,2030-04-16T07:53:04.909Z,explanation_copied,b2f24947-15a3-492f-85ce-3af20d87f6b6,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:53:12.094Z,explanation_visibility,be0cce3c-5314-4dfd-b2b5-6f1e929ee039,,,,20176,1,,,,,,,,,,,,,,,,,,,,,,,
S17,7,2030-04-16T07:53:31.854Z,explanation_visibility,4347a767-6654-4d2f-9565-be2189ac9516,,,,49691,1,,,,,,,,,,,,,,,,,,,,,,,
S24,7,2030-04-16T07:53:55.055Z,returned_to_code,b2f24947-15a3-492f-85ce-3af20d87f6b6,3,,,,,121020,,,,,,,,,,,,,,,,,,,,,,
S16,7,2030-04-16T07:55:00.000Z,run_finished,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
S22,7,2030-04-16T07:55:00.313Z,explanation_visibility,5c72bd5f-c2c5-4b25-b8de-9ade89a30e79,,,,58968,1,,,,,,,,,,,,,,,,,,,,,,,
S22,7,2030-04-16T07:55:02.338Z,diagnostic_resolved,5c72bd5f-c2c5-4b25-b8de-9ade89a30e79,,,,,,,,,,153100,201667,4,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:55:06.659Z,explanation_visibility,eefe5b51-394e-47fe-a8cf-5f39a6c2a751,,,,307598,1,,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:55:12.711Z,returned_to_code,845c9f42-324b-49b9-a8ff-036b3ee56499,1,,,,,2058,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:55:45.020Z,returned_to_code,9c444740-0b50-40ac-8291-f178e8c1dda4,1,,,,,5283,,,,,,,,,,,,,,,,,,,,,,
S21,7,2030-04-16T07:56:00.000Z,file_cleared,,,,,,,,,,,,,,lab7_dicts.py,199101,12,4,2,,,,,,,,,,,
S12,7,2030-04-16T07:56:33.198Z,level_reached,cf585a8d-35f0-437f-a2b9-0919a3af9b13,2,1,46073,,,,,,,,,,,,,,,,,,,,,,,,,
S10,7,2030-04-16T07:56:52.420Z,diagnostic_resolved,d0aec01d-54ab-44e7-a3c9-a32f2194feba,,,,,,,,,,12855,73540,3,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:56:57.565Z,returned_to_code,cf585a8d-35f0-437f-a2b9-0919a3af9b13,2,,,,,24367,,,,,,,,,,,,,,,,,,,,,,
S12,7,2030-04-16T07:57:04.688Z,explanation_visibility,cf585a8d-35f0-437f-a2b9-0919a3af9b13,,,,26707,1,,,,,,,,,,,,,,,,,,,,,,,
S23,7,2030-04-16T07:57:06.695Z,explanation_visibility,9c444740-0b50-40ac-8291-f178e8c1dda4,,,,37171,0,,,,,,,,,,,,,,,,,,,,,,,
